MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 10, 2022 - BKN @ PHI",W,48,129,51,91,56.0,18,40,45.0,9,17,52.9,10,35,45,29,12,13,15,22,29
"Mar 08, 2022 - BKN @ CHA",W,48,132,46,82,56.1,18,35,51.4,22,29,75.9,6,32,38,33,16,8,4,20,11
"Mar 06, 2022 - BKN @ BOS",L,48,120,45,89,50.6,12,27,44.4,18,20,90.0,12,33,45,24,16,6,4,26,-6
"Mar 03, 2022 - BKN vs. MIA",L,48,107,39,83,47.0,12,31,38.7,17,22,77.3,7,23,30,24,13,5,5,24,-6
"Mar 01, 2022 - BKN @ TOR",L,48,108,42,84,50.0,10,25,40.0,14,19,73.7,7,30,37,21,12,3,5,21,-1
"Feb 28, 2022 - BKN vs. TOR",L,48,97,33,86,38.4,12,35,34.3,19,24,79.2,14,31,45,23,23,4,5,20,-36
"Feb 26, 2022 - BKN @ MIL",W,48,126,44,92,47.8,13,34,38.2,25,33,75.8,12,28,40,24,9,7,5,24,3
"Feb 24, 2022 - BKN vs. BOS",L,48,106,39,94,41.5,7,29,24.1,21,28,75.0,8,30,38,25,11,8,4,16,-23
"Feb 17, 2022 - BKN vs. WAS",L,48,103,36,89,40.4,14,38,36.8,17,24,70.8,15,27,42,19,16,6,5,20,-14
"Feb 16, 2022 - BKN @ NYK",W,48,111,43,98,43.9,11,34,32.4,14,23,60.9,16,35,51,21,9,5,1,16,5
"Feb 14, 2022 - BKN vs. SAC",W,48,109,43,84,51.2,9,26,34.6,14,15,93.3,6,43,49,25,18,7,5,22,24
"Feb 12, 2022 - BKN @ MIA",L,48,111,42,93,45.2,12,40,30.0,15,22,68.2,9,32,41,16,8,12,2,27,-4
"Feb 10, 2022 - BKN @ WAS",L,48,112,39,84,46.4,10,29,34.5,24,28,85.7,12,30,42,19,10,6,3,21,-1
"Feb 08, 2022 - BKN vs. BOS",L,48,91,38,99,38.4,10,36,27.8,5,13,38.5,15,25,40,22,14,6,4,18,-35
